TransYearMonth,TransDate,Branch,Department,Visit,Sales
201911,2019-11-29,010,Dept1,162,85604.25
202007,2020-07-29,017,Dept2,277,32262.65
202002,2020-02-09,012,Dept1,262,80944.17
201801,2018-01-17,016,Dept1,151,104900.5
201808,2018-08-04,003,Dept2,361,82402.25
201806,2018-06-13,008,Dept2,159,41679.39
202006,2020-06-17,007,Dept1,84,40859.5
201801,2018-01-23,015,Dept1,69,42032.4
201904,2019-04-11,018,Dept2,619,113032.25
201801,2018-01-05,010,Dept2,467,112374.05
201902,2019-02-02,013,Dept1,32,21190.5
202009,2020-09-28,005,Dept1,87,45484
201812,2018-12-13,005,Dept2,401,47771.1
201906,2019-06-02,005,Dept2,560,141412.78
201806,2018-06-19,010,Dept2,295,50927.25
201912,2019-12-23,007,Dept2,306,99741.65
201904,2019-04-03,005,Dept1,242,157527.59
201905,2019-05-15,013,Dept1,24,10722.75
201804,2018-04-19,014,Dept1,89,66104
201903,2019-03-08,018,Dept2,660,73143
201908,2019-08-23,012,Dept2,375,171513.15
201912,2019-12-31,007,Dept1,202,118780.93
201910,2019-10-29,016,Dept2,251,154654.55
201904,2019-04-19,018,Dept1,64,37716.5
202003,2020-03-26,002,Dept2,52,18581.6
201809,2018-09-06,019,Dept1,59,34423.26
201803,2018-03-15,003,Dept1,173,108837.41
201807,2018-07-24,015,Dept1,82,62958.5
201903,2019-03-16,005,Dept1,232,137200.6
201808,2018-08-26,006,Dept2,1139,547907.95
201805,2018-05-28,003,Dept1,123,72069.5
202002,2020-02-29,014,Dept2,896,151548.17
201803,2018-03-01,006,Dept2,880,228363.84
201910,2019-10-21,016,Dept1,102,58230.3
201907,2019-07-25,005,Dept1,120,72980.1
201907,2019-07-12,016,Dept1,229,128573.6
201903,2019-03-25,016,Dept1,126,86783.55
201801,2018-01-31,015,Dept2,164,44353.25
201809,2018-09-03,008,Dept1,86,62918.81
201808,2018-08-12,003,Dept1,93,65049.61
201802,2018-02-14,006,Dept2,538,129008
201812,2018-12-21,018,Dept1,121,59725
201809,2018-09-14,004,Dept2,539,114903.3
202008,2020-08-08,005,Dept2,962,97508
201910,2019-10-03,013,Dept2,105,10284.95
201904,2019-04-27,005,Dept2,433,94473.26
202008,2020-08-19,016,Dept2,228,81807.65
201912,2019-12-08,020,Dept1,240,146836.19
201911,2019-11-06,018,Dept1,100,51934.6
202002,2020-02-21,009,Dept1,68,28793.8
201812,2018-12-05,005,Dept1,254,150073.84
201810,2018-10-24,012,Dept2,391,135132.73
201804,2018-04-27,009,Dept2,118,27919.5
201806,2018-06-05,015,Dept1,60,36432.5
202007,2020-07-27,014,Dept2,1433,186586.58
201902,2019-02-26,013,Dept2,87,11712.25
201810,2018-10-10,017,Dept1,62,29978.15
201908,2019-08-31,012,Dept1,206,116593.66
201805,2018-05-10,006,Dept2,510,130509.25
201909,2019-09-14,004,Dept2,1112,186649.05
201801,2018-01-15,008,Dept2,178,47601.12
201811,2018-11-16,012,Dept2,277,61649.78
202001,2020-01-17,016,Dept2,308,77059.85
201909,2019-09-25,018,Dept2,574,66062.75
201908,2019-08-05,017,Dept1,82,48234.5
201807,2018-07-10,010,Dept2,291,92703.75
202003,2020-03-08,007,Dept1,142,83899
201909,2019-09-22,019,Dept1,187,107527.28
202005,2020-05-29,010,Dept1,86,46232
201912,2019-12-09,002,Dept1,190,110666.43
201811,2018-11-30,017,Dept1,82,47701
202005,2020-05-19,008,Dept1,80,44191.5
201810,2018-10-02,017,Dept2,206,50423.86
201901,2019-01-12,006,Dept2,1225,387392.74
201802,2018-02-03,018,Dept1,174,109391.75
202008,2020-08-24,010,Dept1,90,39161.5
201807,2018-07-23,013,Dept2,112,29894.5
201801,2018-01-18,013,Dept2,99,14775
201909,2019-09-11,002,Dept1,132,70829.5
201905,2019-05-22,008,Dept1,77,55688.5
201912,2019-12-02,019,Dept1,94,39366.35
201904,2019-04-08,003,Dept2,353,80628.75
201910,2019-10-02,008,Dept2,212,65460.55
201910,2019-10-10,015,Dept1,99,49985.5
201806,2018-06-24,016,Dept1,203,129007.75
201907,2019-07-09,010,Dept2,379,65092
201801,2018-01-04,016,Dept1,158,86083.74
201807,2018-07-05,016,Dept1,158,88733
202003,2020-03-19,004,Dept1,170,88622.86
201807,2018-07-02,018,Dept2,672,104970.25
201811,2018-11-09,014,Dept1,116,65912.5
201908,2019-08-24,014,Dept2,893,235941.29
201902,2019-02-23,015,Dept1,106,69824
202007,2020-07-16,017,Dept2,329,44814.4
201804,2018-04-18,012,Dept2,252,54135.75
202008,2020-08-02,021,Dept1,1002,502581.1
201901,2019-01-09,007,Dept1,70,46655.41
202005,2020-05-22,016,Dept2,390,100739.6
201902,2019-02-15,008,Dept2,191,47348.58
201805,2018-05-21,018,Dept1,79,46102.5
201809,2018-09-21,002,Dept1,200,143072.93
201812,2018-12-08,003,Dept2,405,63591.01
201801,2018-01-26,013,Dept1,40,19945.5
202008,2020-08-30,008,Dept1,170,71405.67
201902,2019-02-07,008,Dept1,59,28447.5
201906,2019-06-21,006,Dept1,1848,815281.02
202006,2020-06-30,019,Dept2,823,85212.4
201903,2019-03-09,003,Dept2,434,70769.29
202008,2020-08-03,003,Dept1,109,59497.93
201905,2019-05-16,015,Dept2,174,46852.6
202002,2020-02-26,012,Dept1,76,37210.25
201909,2019-09-12,020,Dept1,88,63437
201901,2019-01-30,003,Dept1,87,59385.55
201907,2019-07-28,003,Dept2,334,80446.15
202001,2020-01-06,015,Dept2,303,83640.41
202007,2020-07-08,017,Dept1,105,58356.5
201906,2019-06-13,006,Dept2,403,95081.74
201810,2018-10-31,014,Dept1,122,78166.1
201808,2018-08-05,005,Dept2,576,112035.9
201812,2018-12-16,003,Dept1,61,40527.71
201911,2019-11-01,003,Dept1,151,65289.97
201905,2019-05-02,010,Dept1,116,75105.5
201911,2019-11-28,015,Dept2,298,85278.05
202009,2020-09-15,006,Dept1,191,112778.6
202001,2020-01-20,010,Dept1,72,48639.5
201805,2018-05-29,005,Dept2,545,117370.75
201808,2018-08-13,018,Dept1,181,103706.46
201803,2018-03-20,005,Dept2,356,45439.5
201912,2019-12-10,004,Dept2,968,179652.58
202001,2020-01-14,008,Dept1,91,44593
202002,2020-02-08,017,Dept2,972,105970.8
201908,2019-08-16,014,Dept1,117,75623.02
202009,2020-09-07,006,Dept2,799,164414.73
201905,2019-05-08,008,Dept1,57,31374
201911,2019-11-19,006,Dept2,420,138582.62
201803,2018-03-28,018,Dept1,102,63415.7
201811,2018-11-17,009,Dept2,287,70497.12
201908,2019-08-08,009,Dept2,121,25960.75
202007,2020-07-30,012,Dept1,71,39948.5
201806,2018-06-06,013,Dept2,78,11760.75
201905,2019-05-30,015,Dept2,189,43744.5
201910,2019-10-24,010,Dept2,331,119788.7
202001,2020-01-19,019,Dept2,664,120231.65
201910,2019-10-15,004,Dept2,752,119470.1
201809,2018-09-26,013,Dept2,96,18679.5
202003,2020-03-14,015,Dept2,335,76161.45
202006,2020-06-29,010,Dept1,126,77752
201909,2019-09-20,016,Dept1,158,85128.07
201811,2018-11-07,013,Dept1,17,8860.54
201912,2019-12-03,010,Dept2,490,82095.5
201904,2019-04-25,017,Dept1,73,48424
201810,2018-10-12,018,Dept1,86,59033.11
201912,2019-12-21,015,Dept1,99,84742.5
202002,2020-02-19,006,Dept1,365,170971
201912,2019-12-29,008,Dept2,350,90868.85
202008,2020-08-17,004,Dept1,256,134436.81
201903,2019-03-31,019,Dept1,265,160227.55
201805,2018-05-16,009,Dept2,158,44948
201802,2018-02-20,014,Dept1,88,63639.5
201905,2019-05-03,019,Dept2,617,57772.7
201910,2019-10-31,019,Dept2,314,66537.6
201807,2018-07-30,007,Dept2,337,73861.9
201801,2018-01-09,007,Dept2,290,61326.2
201804,2018-04-25,006,Dept2,440,129371.25
201812,2018-12-23,017,Dept1,110,58309.25
202009,2020-09-24,012,Dept1,83,43612
201906,2019-06-06,012,Dept2,197,39156.6
201806,2018-06-15,007,Dept2,185,57068.8
202005,2020-05-31,002,Dept2,538,182337.31
202002,2020-02-01,003,Dept2,819,95536.900000000
202005,2020-05-17,007,Dept1,141,76952.7
202006,2020-06-19,008,Dept1,90,49962.16
201811,2018-11-28,018,Dept1,86,42093
202005,2020-05-30,020,Dept2,872,107047.5
202007,2020-07-23,003,Dept2,387,45116.53
201907,2019-07-18,004,Dept2,334,82446.7
201907,2019-07-10,019,Dept1,65,31908.5
201911,2019-11-08,017,Dept1,66,34805
202007,2020-07-24,021,Dept2,1147,302933.16
201908,2019-08-03,018,Dept1,172,96787
201807,2018-07-12,002,Dept1,206,128827.75
202008,2020-08-25,019,Dept2,398,52500.6
201906,2019-06-30,012,Dept1,181,100029.09
201804,2018-04-07,003,Dept1,135,83773.25
201904,2019-04-17,017,Dept2,211,37558.25
201911,2019-11-26,012,Dept2,297,52629.5
201802,2018-02-12,009,Dept2,90,19544.93
201910,2019-10-23,019,Dept1,121,63176.04
201810,2018-10-20,005,Dept2,831,127527.95
201901,2019-01-21,012,Dept2,206,49413.75
201903,2019-03-23,004,Dept2,770,149458.1
201903,2019-03-02,017,Dept2,399,81847.7
201809,2018-09-01,007,Dept1,247,145139.27
201803,2018-03-03,009,Dept2,257,69816.8
202006,2020-06-11,015,Dept2,196,37515.6
201803,2018-03-11,014,Dept1,205,135708.5
201809,2018-09-12,016,Dept1,120,72966.1
202003,2020-03-06,008,Dept1,68,47480
201805,2018-05-08,014,Dept1,75,47470.56
202001,2020-01-27,004,Dept1,201,118046.6
201808,2018-08-24,009,Dept2,121,25169.31
201909,2019-09-02,013,Dept2,152,16711
201810,2018-10-04,018,Dept2,749,111591.5
202006,2020-06-03,015,Dept1,174,99217.5
201809,2018-09-09,017,Dept1,88,57979.89
201807,2018-07-17,003,Dept1,169,112772.8
202008,2020-08-12,005,Dept1,161,86880.5
201912,2019-12-16,014,Dept1,178,86074.5
201801,2018-01-14,006,Dept2,962,319393.57
201809,2018-09-04,006,Dept1,375,195299.04
202002,2020-02-05,020,Dept2,648,53252.2
201802,2018-02-17,008,Dept2,436,123013.09
201808,2018-08-27,008,Dept2,100,23539.75
201901,2019-01-24,013,Dept2,84,20980.67
202002,2020-02-04,002,Dept2,426,71934.51
202003,2020-03-17,014,Dept2,396,78561.15
201903,2019-03-05,016,Dept2,249,52873.75
201805,2018-05-11,008,Dept2,204,84381.62
202002,2020-02-22,007,Dept1,194,80165.8
201810,2018-10-09,019,Dept1,66,84463.75
201909,2019-09-05,012,Dept2,480,62970.05
201802,2018-02-25,015,Dept1,128,90008
201810,2018-10-01,019,Dept2,193,50848.75
201803,2018-03-24,010,Dept2,425,83243.5
201909,2019-09-23,017,Dept1,74,39111.2
201805,2018-05-03,015,Dept1,71,38202.5
201903,2019-03-28,018,Dept1,139,73905.71
201811,2018-11-04,012,Dept1,95,69444.02
201804,2018-04-30,007,Dept2,238,70834.02
201803,2018-03-06,015,Dept1,62,32864.5
201812,2018-12-20,016,Dept1,171,103264
201809,2018-09-23,012,Dept2,440,128344.22
201909,2019-09-28,016,Dept2,429,247158.62
202009,2020-09-19,013,Dept1,98,43231.05
202005,2020-05-20,006,Dept1,148,84238.07
201805,2018-05-17,010,Dept2,279,73177.5
201806,2018-06-10,006,Dept2,900,311335.25
201907,2019-07-21,005,Dept2,696,103072.94
202007,2020-07-19,020,Dept2,922,90374.66
202008,2020-08-20,018,Dept2,339,30710.25
201911,2019-11-23,013,Dept2,349,36875.65
201806,2018-06-28,003,Dept1,165,82521.5
201810,2018-10-17,004,Dept2,590,77942.75
201910,2019-10-12,005,Dept2,1036,339978.05
201910,2019-10-28,018,Dept2,545,61024
202003,2020-03-09,009,Dept1,43,26209.05
201802,2018-02-07,010,Dept2,290,58761.75
201911,2019-11-05,016,Dept1,217,110093.3
201907,2019-07-13,018,Dept1,177,91204
201910,2019-10-20,018,Dept1,135,61181.5
202006,2020-06-08,014,Dept2,668,106491.15
201912,2019-12-24,009,Dept2,164,40777
201904,2019-04-20,016,Dept1,228,150374.75
201808,2018-08-17,010,Dept2,426,83852.5
201908,2019-08-06,019,Dept1,83,44209.75
202006,2020-06-16,009,Dept1,57,25125.5
201904,2019-04-12,016,Dept2,424,113740.25
202001,2020-01-24,005,Dept1,89,44667.5
201906,2019-06-09,013,Dept2,189,37553.25
201804,2018-04-12,002,Dept1,143,116156.75
202003,2020-03-01,009,Dept2,310,54799.4
202001,2020-01-16,018,Dept2,759,78581.5
201903,2019-03-20,005,Dept2,307,44702.5
202007,2020-07-20,002,Dept2,293,83633.72
202001,2020-01-16,021,Dept2,1357,180517.7
201910,2019-10-05,006,Dept2,1308,224596.02
201805,2018-05-26,016,Dept1,199,149202.15
201906,2019-06-18,015,Dept1,112,62565
201807,2018-07-08,005,Dept2,623,97227.5
201904,2019-04-29,010,Dept2,393,68016.5
201801,2018-01-07,005,Dept2,834,169870.77
201908,2019-08-07,002,Dept1,159,91000.76
201912,2019-12-25,012,Dept2,508,99291.5
201909,2019-09-06,009,Dept2,163,38596.87
202007,2020-07-03,004,Dept2,931,112855.75
201809,2018-09-30,014,Dept1,288,147005.4
201904,2019-04-05,010,Dept1,90,67439.75
201907,2019-07-14,003,Dept1,170,101232
201806,2018-06-21,005,Dept2,304,51286.5
201908,2019-08-29,007,Dept1,127,83956.6
202003,2020-03-02,012,Dept2,261,44795.54
202008,2020-08-20,021,Dept2,782,96981
201906,2019-06-10,008,Dept2,143,37112
201908,2019-08-06,020,Dept1,116,68983.5
201802,2018-02-16,013,Dept2,111,24752.7
201812,2018-12-03,010,Dept1,97,63387
201901,2019-01-04,014,Dept2,372,105986.25
201908,2019-08-21,007,Dept2,192,52982.71
201910,2019-10-27,003,Dept2,406,67328.53
201808,2018-08-28,013,Dept2,79,25333.75
201910,2019-10-20,021,Dept1,749,425699.73
201901,2019-01-17,015,Dept1,70,40745
202006,2020-06-15,012,Dept1,143,75091
201906,2019-06-26,015,Dept2,195,58274.25
201806,2018-06-29,018,Dept1,143,78463.5
202009,2020-09-04,015,Dept1,139,79465.02
202002,2020-02-05,019,Dept2,414,50347
201812,2018-12-11,010,Dept2,356,73638.5
201812,2018-12-29,015,Dept1,143,86808.6
202008,2020-08-06,010,Dept2,501,126521.1
202002,2020-02-13,004,Dept1,829,227287.87
201911,2019-11-22,008,Dept2,200,30559.5
201811,2018-11-14,007,Dept2,188,37785.6
201810,2018-10-08,002,Dept1,173,105886.41
202007,2020-07-19,019,Dept2,1044,138752.55
201907,2019-07-23,010,Dept1,97,44346.5
201905,2019-05-13,006,Dept1,197,126306
201804,2018-04-03,004,Dept2,593,120766.22
202007,2020-07-11,004,Dept1,477,234029
202009,2020-09-20,008,Dept1,170,85832.05
201808,2018-08-10,016,Dept1,154,96766
201910,2019-10-28,021,Dept2,1033,134330.8
201810,2018-10-26,007,Dept2,282,52239.82
201903,2019-03-27,003,Dept1,439,295630.59
201805,2018-05-12,013,Dept2,160,28538.5
201901,2019-01-25,008,Dept2,149,35460.25
201808,2018-08-02,016,Dept2,335,89247.5
202005,2020-05-27,005,Dept1,119,78749
201811,2018-11-03,009,Dept1,100,56947.73
201902,2019-02-28,006,Dept2,558,168129.7
201911,2019-11-14,015,Dept1,90,51897.75
202008,2020-08-21,003,Dept2,534,75291.55
201809,2018-09-22,009,Dept2,234,39504.81
202003,2020-03-10,012,Dept1,76,51253.5
202001,2020-01-01,006,Dept1,549,277685.8
202009,2020-09-12,015,Dept2,516,74158.5
201906,2019-06-04,010,Dept2,257,66898.1
201902,2019-02-04,006,Dept1,247,155377.33
201807,2018-07-16,018,Dept1,131,69452.5
202001,2020-01-15,003,Dept2,716,92667.54
201910,2019-10-19,003,Dept1,137,77746.5
201803,2018-03-17,016,Dept1,261,177729.5
201903,2019-03-14,010,Dept1,67,37829.5
202009,2020-09-30,010,Dept1,177,96088.1
201912,2019-12-07,017,Dept1,254,125256.3
201812,2018-12-14,014,Dept1,116,87782.5
201804,2018-04-20,005,Dept2,358,70840.5
201903,2019-03-15,014,Dept2,423,111569
201903,2019-03-07,009,Dept1,48,40863.55
201912,2019-12-08,013,Dept2,392,47269.3
202008,2020-08-18,007,Dept1,87,40125.23
201805,2018-05-09,017,Dept1,63,44110
201810,2018-10-25,003,Dept1,110,87525.65
201808,2018-08-25,017,Dept1,117,75625.5
201904,2019-04-02,014,Dept2,481,118782.2
201908,2019-08-22,003,Dept1,141,78887.07
201908,2019-08-04,006,Dept2,1070,254433.9
202002,2020-02-20,018,Dept2,446,70699.95
201912,2019-12-30,016,Dept2,574,185405.25
201809,2018-09-02,019,Dept2,822,178200.97
202003,2020-03-07,016,Dept2,452,149377
201912,2019-12-22,016,Dept1,250,130380.3
202009,2020-09-27,014,Dept2,1395,215146.87
201904,2019-04-26,014,Dept1,164,107958.5
201905,2019-05-15,020,Dept2,559,71483.63
201904,2019-04-10,009,Dept1,34,25333
201909,2019-09-13,015,Dept1,98,51966.5
201910,2019-10-30,007,Dept1,58,36525.42
201803,2018-03-14,012,Dept2,178,43645.75
201809,2018-09-15,015,Dept1,104,63456
201810,2018-10-11,006,Dept2,579,167364.52
201802,2018-02-28,004,Dept1,145,94743.09
201809,2018-09-07,008,Dept2,185,48211.11
201806,2018-06-12,019,Dept1,92,50640.5
202002,2020-02-28,005,Dept1,91,51030.5
201905,2019-05-14,002,Dept2,387,191322.9
202005,2020-05-18,019,Dept2,414,83675.15
201904,2019-04-18,009,Dept2,120,21708.5
201908,2019-08-30,003,Dept2,505,79549.25
201806,2018-06-04,004,Dept2,377,78680.83
201810,2018-10-03,006,Dept1,276,155149.04
201901,2019-01-07,010,Dept1,90,54977.5
202008,2020-08-01,009,Dept2,344,59145.7
202008,2020-08-09,014,Dept1,349,208357
201907,2019-07-11,007,Dept2,217,63350.72
201909,2019-09-26,009,Dept1,36,24651.54
201807,2018-07-25,004,Dept2,416,94403.75
201910,2019-10-22,007,Dept2,250,47619.66
201911,2019-11-07,009,Dept2,180,30691.55
201808,2018-08-11,012,Dept2,674,131447.6
201910,2019-10-04,002,Dept1,176,94087.78
201802,2018-02-15,017,Dept1,45,27690.85
201903,2019-03-26,007,Dept2,222,55331
202001,2020-01-18,007,Dept1,184,121156
201909,2019-09-21,008,Dept2,437,72524.25
201804,2018-04-28,018,Dept1,202,129853.9
201811,2018-11-15,003,Dept1,135,72946.5
201801,2018-01-24,004,Dept2,416,69338.25
202006,2020-06-18,016,Dept2,180,42919.75
201902,2019-02-25,002,Dept1,152,78613.07
201808,2018-08-03,012,Dept1,66,43979.5
202007,2020-07-28,005,Dept1,113,67778.47
201812,2018-12-06,014,Dept2,306,70439.4
201805,2018-05-27,012,Dept2,352,76064.5
201906,2019-06-01,014,Dept1,318,172213.5
201811,2018-11-29,006,Dept2,685,228741.94
201802,2018-02-01,012,Dept2,261,59483.5
201910,2019-10-03,020,Dept1,115,57554.97
201907,2019-07-26,014,Dept2,430,196391.56
201902,2019-02-01,002,Dept2,321,69150.32
201812,2018-12-22,009,Dept2,312,95598.18
201809,2018-09-21,017,Dept1,67,45947.6
202008,2020-08-16,018,Dept2,793,84131.55
201811,2018-11-27,004,Dept2,403,88172.65
202006,2020-06-20,014,Dept2,1227,202743.85
201810,2018-10-21,019,Dept1,120,87225.34
202008,2020-08-03,016,Dept1,106,46607
202001,2020-01-20,005,Dept1,58,38039
201812,2018-12-16,016,Dept1,195,135753
201810,2018-10-05,004,Dept1,185,90163.3
201802,2018-02-13,015,Dept1,66,39967.25
201909,2019-09-11,017,Dept1,86,59727
202007,2020-07-07,020,Dept1,229,99688.5
201803,2018-03-10,008,Dept2,286,74718.72
201912,2019-12-20,009,Dept2,178,39712.7
201905,2019-05-02,005,Dept1,99,72991
202009,2020-09-15,013,Dept1,47,20011.5
202001,2020-01-28,018,Dept2,1165,113588.6
201907,2019-07-28,016,Dept2,513,262016.57
202007,2020-07-08,002,Dept1,136,71552
202003,2020-03-05,014,Dept2,476,127049.5
202007,2020-07-15,020,Dept2,537,41908.55
201807,2018-07-05,003,Dept1,135,70949.76
201802,2018-02-21,008,Dept2,162,44161.38
202008,2020-08-24,005,Dept1,112,59597.6
201808,2018-08-31,008,Dept2,357,110022.76
201911,2019-11-01,016,Dept1,110,96138.7
201805,2018-05-29,010,Dept2,478,109975.5
202005,2020-05-22,003,Dept2,339,52407.38
202002,2020-02-09,020,Dept2,1194,122722.08
201901,2019-01-09,012,Dept1,65,38237.17
201808,2018-08-05,010,Dept2,592,206660.51
201910,2019-10-24,005,Dept2,301,31802.69
201904,2019-04-08,016,Dept2,285,71271.5
201801,2018-01-26,006,Dept1,352,148462.6
201906,2019-06-21,013,Dept1,43,23017.05
202001,2020-01-31,009,Dept2,306,44858.7
201805,2018-05-15,015,Dept1,75,51752.5
201911,2019-11-19,013,Dept2,107,18072.5
201806,2018-06-24,003,Dept1,167,103448.5
202003,2020-03-13,009,Dept1,52,37617.5
202002,2020-02-08,002,Dept2,601,130384.06
201801,2018-01-18,006,Dept2,648,178274
201806,2018-06-06,006,Dept2,470,156355.1
201901,2019-01-12,013,Dept2,239,31797.76
201912,2019-12-28,014,Dept1,386,197364.5
201803,2018-03-20,010,Dept2,295,107403.75
202009,2020-09-07,013,Dept2,418,38091.05
201804,2018-04-18,007,Dept2,196,49306.13
201907,2019-07-09,005,Dept2,386,75875.41
201903,2019-03-09,016,Dept2,434,125615.69
202007,2020-07-30,007,Dept1,112,60527
202007,2020-07-16,002,Dept2,261,54877.5
201801,2018-01-04,003,Dept1,170,89488.14
201810,2018-10-13,004,Dept2,866,132016.15
201812,2018-12-08,016,Dept2,429,120122.4
201908,2019-08-02,004,Dept2,531,100581.6
201902,2019-02-19,005,Dept1,140,79388.5
201805,2018-05-25,008,Dept1,78,40621.45
201911,2019-11-23,016,Dept2,374,123645.4
201908,2019-08-28,019,Dept1,84,43989.63
201905,2019-05-26,005,Dept2,511,106523.42
201910,2019-10-06,018,Dept2,1000,116395.3
201803,2018-03-24,015,Dept2,336,147862
201811,2018-11-21,004,Dept1,113,85789.7
202002,2020-02-22,002,Dept1,257,117234.6
201909,2019-09-23,012,Dept1,86,62215.94
201806,2018-06-28,006,Dept1,229,151125.23
201809,2018-09-09,012,Dept1,124,63340.7
201805,2018-05-17,015,Dept2,219,67296.25
202002,2020-02-26,015,Dept2,141,23348.6
201809,2018-09-13,018,Dept1,117,66241.5
202008,2020-08-03,004,Dept2,869,105844.95
202007,2020-07-30,015,Dept2,187,45499.65
201909,2019-09-11,005,Dept2,491,61024.75
201908,2019-08-16,013,Dept2,113,15031.08
201809,2018-09-21,005,Dept2,547,106290.35
201811,2018-11-09,013,Dept2,138,21584.05
202007,2020-07-16,010,Dept1,88,47107
201812,2018-12-16,004,Dept2,663,201420.75
201910,2019-10-10,012,Dept2,438,63580.67
201804,2018-04-18,015,Dept1,65,45929.11
201910,2019-10-24,017,Dept1,80,56990.5
201904,2019-04-24,019,Dept1,102,80068.5
201812,2018-12-08,004,Dept1,183,126805.55
202002,2020-02-08,010,Dept1,277,101644.85
201903,2019-03-09,004,Dept1,313,210116.19
201805,2018-05-15,007,Dept2,184,30928.75
201908,2019-08-24,013,Dept1,127,67405.17
202008,2020-08-24,017,Dept2,348,45302.75
201802,2018-02-13,007,Dept2,164,34722
201904,2019-04-08,004,Dept1,309,179182.09
201811,2018-11-27,016,Dept1,112,69607.5
201911,2019-11-28,012,Dept1,60,45201.74
202003,2020-03-05,006,Dept1,290,174663.16
202003,2020-03-19,003,Dept2,345,57626.9
201901,2019-01-30,004,Dept2,393,82658.6
201801,2018-01-26,014,Dept2,347,78762.52
202007,2020-07-08,010,Dept2,503,66549
201905,2019-05-02,017,Dept2,207,23439.9
201810,2018-10-05,016,Dept2,251,80368.05
202004,2020-04-12,002,Dept2,200,291254.8
201801,2018-01-10,009,Dept2,162,62558.76
201911,2019-11-01,004,Dept2,890,108770.45
202002,2020-02-18,008,Dept1,95,31265.85
201801,2018-01-18,014,Dept1,89,71249
201803,2018-03-02,007,Dept2,252,65280.25
201808,2018-08-05,002,Dept1,198,113147.5
202003,2020-03-20,021,Dept2,586,238072.35
201911,2019-11-09,019,Dept1,152,66242.12
201905,2019-05-16,012,Dept1,61,32519
201908,2019-08-02,016,Dept1,185,93200
201808,2018-08-23,007,Dept2,263,106112.39
201804,2018-04-26,008,Dept2,126,32319.25
202001,2020-01-20,017,Dept2,264,37031.5
202006,2020-06-20,006,Dept1,1073,534620.11
201807,2018-07-23,014,Dept1,141,90001.5
201803,2018-03-20,002,Dept1,143,108728
201904,2019-04-16,019,Dept2,577,182365.68
201909,2019-09-19,018,Dept1,82,50728.5
201912,2019-12-11,021,Dept1,398,208574.6
201810,2018-10-31,013,Dept2,211,57246.1
201807,2018-07-31,009,Dept2,132,27120.25
201905,2019-05-30,012,Dept1,59,36230.1
201806,2018-06-06,014,Dept1,95,71276
202001,2020-01-06,012,Dept1,97,48941.98
201912,2019-12-28,006,Dept2,1178,283718.58
